Date,Close
2020-08-12,3350.0
2020-08-13,3330.0
2020-08-14,3340.0
2020-08-18,3520.0
2020-08-19,3560.0
2020-08-24,3640.0
2020-08-25,3800.0
2020-08-26,3740.0
2020-08-27,3700.0
2020-08-28,3690.0
2020-08-31,3510.0
2020-09-01,3610.0
2020-09-02,3660.0
2020-09-03,3580.0
2020-09-04,3550.0
2020-09-07,3510.0
2020-09-08,3520.0
2020-09-09,3410.0
2020-09-10,3180.0
2020-09-11,3250.0
2020-09-14,3440.0
2020-09-15,3330.0
2020-09-16,3260.0
2020-09-17,3200.0
2020-09-18,3220.0
2020-09-21,3190.0
2020-09-22,3130.0
2020-09-23,3080.0
2020-09-24,3030.0
2020-09-25,3160.0
2020-09-28,3090.0
2020-09-29,3040.0
2020-09-30,3040.0
2020-10-01,3160.0
2020-10-02,3100.0
2020-10-05,3160.0
2020-10-06,3190.0
2020-10-07,3120.0
2020-10-08,3150.0
2020-10-09,3150.0
2020-10-12,3190.0
2020-10-13,3280.0
2020-10-14,3360.0
2020-10-15,3310.0
2020-10-16,3250.0
2020-10-19,3280.0
2020-10-20,3250.0
2020-10-21,3240.0
2020-10-22,3300.0
2020-10-23,3290.0
2020-10-26,3340.0
2020-10-27,3360.0
2020-11-02,3380.0
2020-11-03,3380.0
2020-11-04,3290.0
2020-11-05,3490.0
2020-11-06,3560.0
2020-11-09,3690.0
2020-11-10,4000.0
2020-11-11,4120.0
2020-11-12,3950.0
2020-11-13,4000.0
2020-11-16,3960.0
2020-11-17,3960.0
2020-11-18,4040.0
2020-11-19,4040.0
2020-11-20,4020.0
2020-11-23,4080.0
2020-11-24,4200.0
2020-11-25,4320.0
2020-11-26,4290.0
2020-11-27,4270.0
2020-11-30,4090.0
2020-12-01,4240.0
2020-12-02,4300.0
2020-12-03,4400.0
2020-12-04,4300.0
2020-12-07,4400.0
2020-12-08,4400.0
2020-12-10,4330.0
2020-12-11,4280.0
2020-12-14,4280.0
2020-12-15,4280.0
2020-12-16,4320.0
2020-12-17,4330.0
2020-12-18,4280.0
2020-12-21,4210.0
2020-12-22,4130.0
2020-12-23,4160.0
2020-12-28,4250.0
2020-12-29,4180.0
2020-12-30,4170.0
2021-01-04,4310.0
2021-01-05,4270.0
2021-01-06,4200.0
2021-01-07,4280.0
2021-01-08,4390.0
2021-01-11,4650.0
2021-01-12,4720.0
2021-01-13,4790.0
2021-01-14,4770.0
2021-01-15,4580.0
2021-01-18,4620.0
2021-01-19,4620.0
2021-01-20,4890.0
2021-01-21,4790.0
2021-01-22,4720.0
2021-01-25,4780.0
2021-01-26,4650.0
2021-01-27,4620.0
2021-01-28,4470.0
2021-01-29,4180.0
2021-02-01,4400.0
2021-02-02,4360.0
2021-02-03,4380.0
2021-02-04,4490.0
2021-02-05,4470.0
2021-02-08,4460.0
2021-02-09,4620.0
2021-02-10,4650.0
2021-02-11,4680.0
2021-02-15,4710.0
2021-02-16,4670.0
2021-02-17,4630.0
2021-02-18,4670.0
2021-02-19,4790.0
2021-02-22,4790.0
2021-02-23,4790.0
2021-02-24,4730.0
2021-02-25,4730.0
2021-02-26,4710.0
2021-03-01,4830.0
2021-03-02,4800.0
2021-03-03,4850.0
2021-03-04,4760.0
2021-03-05,4770.0
2021-03-08,4730.0
2021-03-09,4580.0
2021-03-10,4630.0
2021-03-12,4580.0
2021-03-15,4570.0
2021-03-16,4720.0
2021-03-17,4670.0
2021-03-18,4760.0
2021-03-19,4670.0
2021-03-22,4630.0
2021-03-23,4670.0
2021-03-24,4670.0
2021-03-25,4620.0
2021-03-26,4720.0
2021-03-29,4720.0
2021-03-30,4500.0
2021-03-31,4400.0
2021-04-01,4290.0
2021-04-05,4200.0
2021-04-06,4200.0
2021-04-07,4200.0
2021-04-08,4350.0
2021-04-09,4350.0
2021-04-12,4210.0
2021-04-13,4160.0
2021-04-14,4350.0
2021-04-15,4410.0
2021-04-16,4340.0
2021-04-19,4380.0
2021-04-20,4310.0
2021-04-21,4230.0
2021-04-22,4200.0
2021-04-23,4250.0
2021-04-26,4140.0
2021-04-27,4170.0
2021-04-28,4130.0
2021-04-29,4160.0
2021-04-30,4050.0
2021-05-03,4010.0
2021-05-04,4060.0
2021-05-05,4090.0
2021-05-06,4110.0
2021-05-07,4050.0
2021-05-10,4050.0
2021-05-11,3990.0
2021-05-17,3900.0
2021-05-18,3900.0
2021-05-19,3870.0
2021-05-20,3880.0
2021-05-21,3890.0
2021-05-24,4040.0
2021-05-25,4060.0
2021-05-27,3950.0
2021-05-28,4070.0
2021-05-31,4260.0
2021-06-02,4260.0
2021-06-03,4360.0
2021-06-04,4340.0
2021-06-07,4250.0
2021-06-08,4200.0
2021-06-09,4220.0
2021-06-10,4300.0
2021-06-11,4280.0
2021-06-14,4350.0
2021-06-15,4230.0
2021-06-16,4010.0
2021-06-17,4030.0
2021-06-18,3910.0
2021-06-21,3940.0
2021-06-22,4040.0
2021-06-23,3940.0
2021-06-24,3990.0
2021-06-25,3990.0
2021-06-28,3930.0
2021-06-29,3900.0
2021-06-30,3940.0
2021-07-01,3940.0
2021-07-02,3990.0
2021-07-05,3900.0
2021-07-06,3890.0
2021-07-07,3820.0
2021-07-08,3870.0
2021-07-09,3800.0
2021-07-12,3760.0
2021-07-13,3780.0
2021-07-14,3710.0
2021-07-15,3810.0
2021-07-16,3840.0
2021-07-19,3780.0
2021-07-21,3820.0
2021-07-22,3900.0
2021-07-23,3870.0
2021-07-26,3830.0
2021-07-27,3800.0
2021-07-28,3730.0
2021-07-29,3770.0
2021-07-30,3710.0
2021-08-02,3740.0
2021-08-03,3750.0
2021-08-04,3850.0
2021-08-05,4050.0
2021-08-06,3930.0
2021-08-09,3850.0
2021-08-10,3820.0
2021-08-12,3810.0
2021-08-13,3870.0
2021-08-16,3930.0
2021-08-18,4070.0
2021-08-19,3880.0
2021-08-20,3930.0
2021-08-23,3960.0
2021-08-24,3890.0
2021-08-25,3536.302490234375
2021-08-26,3518.12109375
2021-08-27,3490.848876953125
2021-08-30,3581.75634765625
2021-08-31,3572.66552734375
2021-09-01,3536.302490234375
2021-09-02,3518.12109375
2021-09-03,3572.66552734375
2021-09-06,3499.939453125
2021-09-07,3554.484130859375
2021-09-08,3730.0
2021-09-09,3730.0
2021-09-10,3780.0
2021-09-13,3700.0
2021-09-14,3700.0
2021-09-15,3660.0
2021-09-16,3640.0
2021-09-17,3610.0
2021-09-20,3590.0
2021-09-21,3570.0
2021-09-22,3610.0
2021-09-23,3770.0
2021-09-24,3820.0
2021-09-27,3750.0
2021-09-28,3720.0
2021-09-29,3740.0
2021-09-30,3850.0
2021-10-01,3900.0
2021-10-04,3970.0
2021-10-05,3930.0
2021-10-06,4120.0
2021-10-07,4120.0
2021-10-08,4160.0
2021-10-11,4180.0
2021-10-12,4220.0
2021-10-13,4280.0
2021-10-14,4250.0
2021-10-15,4320.0
2021-10-18,4410.0
2021-10-19,4400.0
2021-10-21,4360.0
2021-10-22,4400.0
2021-10-25,4300.0
2021-10-26,4350.0
2021-10-27,4290.0
2021-10-28,4240.0
2021-10-29,4250.0
2021-11-01,4230.0
2021-11-02,4210.0
2021-11-03,4290.0
2021-11-04,4250.0
2021-11-05,4240.0
2021-11-08,4230.0
2021-11-09,4250.0
2021-11-10,4250.0
2021-11-11,4250.0
2021-11-12,4220.0
2021-11-15,4160.0
2021-11-16,4130.0
2021-11-17,4200.0
2021-11-18,4180.0
2021-11-19,4280.0
2021-11-22,4280.0
2021-11-23,4210.0
2021-11-24,4210.0
2021-11-25,4220.0
2021-11-26,4160.0
2021-11-29,4170.0
2021-11-30,4090.0
2021-12-01,4080.0
2021-12-02,4200.0
2021-12-03,4170.0
2021-12-06,4110.0
2021-12-07,4230.0
2021-12-08,4210.0
2021-12-09,4190.0
2021-12-10,4130.0
2021-12-13,4160.0
2021-12-14,4130.0
2021-12-15,4200.0
2021-12-16,4140.0
2021-12-17,4110.0
2021-12-20,4120.0
2021-12-21,4080.0
2021-12-22,4050.0
2021-12-23,4100.0
2021-12-24,4070.0
2021-12-27,4060.0
2021-12-28,4090.0
2021-12-29,4080.0
2021-12-30,4110.0
